"province","country","loss","sigmoidSpaceLag","realDaysLag","fatalityRate","key"
"","Sudan",0.00473359910997248,-2.8281390701444,-19.5880786548727,0.0525139362605006,"Sudan"
"","Suriname",0.00998549731959004,5.42354219491214,14.399678080842,0.185972693609112,"Suriname"
"","Sweden",0.0015548273256274,3.45898162902498,27.084251610006,0.99999997709142,"Sweden"
"","Switzerland",0.000208214685004841,1.54080701845214,7.29527747994957,0.0493290953510002,"Switzerland"
"","Syria",0.00898042583822974,0.113783186436591,0.283295101926095,0.116758252993421,"Syria"
"","Taiwan#",0.00120335575065995,0.327720931386221,2.59550389564848,0.014913784490976,"Taiwan#"
"","Tanzania",0.00495409074385767,2.38468618021514,13.3794916664809,0.11674808692769,"Tanzania"
"Tasmania","Australia",0.0023393818467411,2.27588259757868,8.30925874317274,0.0370169079036405,"Tasmania@Australia"
"Tennessee","US",0.000473328785269736,1.84220154639818,7.45227633766003,0.0357002404669757,"Tennessee@US"
"Texas","US",0.000208858382349728,0.768075439586427,3.77595333428594,0.0282458162308468,"Texas@US"
"","Thailand",0.000228882342423652,2.00682773587972,8.36860611607672,0.0184291469551025,"Thailand"
"Tianjin","China",0.00231693018066312,0.498466571567116,3.10281035116612,0.0210110729839635,"Tianjin@China"
"Tibet","China",6.20839696718897e-56,62.8510960020772,617.732374162991,1.57220649632383e-31,"Tibet@China"
"","Timor-Leste",1.07122269229182e-45,46.7449964214529,197.864277632568,3.13875758750249e-26,"Timor-Leste"
"","Togo",0.00216053185686648,2.30097202790215,15.5455280885489,0.291317884475307,"Togo"
"","Trinidad_and_Tobago",0.00264017537888111,3.50577971688916,9.34684344191139,0.0901371506329272,"Trinidad_and_Tobago"
"","Tunisia",0.000671151813921235,0.780259483335279,3.43892969152261,0.0436247104697897,"Tunisia"
"","Turkey",9.55756376949836e-05,0.527173726806476,1.85049681365808,0.0257763034805559,"Turkey"
"Turks_and_Caicos_Islands","United_Kingdom",0.00878860966172027,11.400625316885,7.64752692187864,0.195991773383139,"Turks_and_Caicos_Islands@United_Kingdom"
"","Uganda",1.03844209472916e-45,49.0888784022518,187.823375653912,1.102301455689e-24,"Uganda"
"","Ukraine",0.000426419084795265,0.387015462952643,1.23259393749399,0.0301811301236951,"Ukraine"
"","United_Arab_Emirates",5.28518451559163e-08,-7.92384909181996,-48.2921597771168,3.50275298692943e-06,"United_Arab_Emirates"
"","United_Kingdom",0.000945982328702207,1.3498989618396,6.57640401481613,0.247114855447171,"United_Kingdom"
"","Uruguay",0.000618641390176806,3.58777167288475,14.7585176304835,0.0515038316673307,"Uruguay"
"","US",0.000193063849905069,1.37000339235092,6.52705647205196,0.0664815271179821,"US"
"Utah","US",0.000279087577298502,1.45125097885162,6.38519083673568,0.0141360453649655,"Utah@US"
"","Uzbekistan",1.19770943679917e-08,0.267520510565174,1.60531086278946,0.00761154818108246,"Uzbekistan"
"","Venezuela",0.00237831582288686,2.87474586808523,16.252416011662,0.126899892471214,"Venezuela"
"Vermont","US",0.00134496414183817,-0.693612358285101,-3.58509985992546,0.0336147518243816,"Vermont@US"
"Victoria","Australia",0.000318116762742531,1.94141502222568,7.68736087964132,0.0124021650970206,"Victoria@Australia"
"","Vietnam",2.67149388131615e-46,49.0666144705933,406.526027279157,6.37707732604801e-25,"Vietnam"
"Virgin_Islands","US",0.00411301328415103,6.01246709851624,26.4383570237531,0.999999948071798,"Virgin_Islands@US"
"Virginia","US",0.00036143659784857,-0.119152220564831,-0.565716632104294,0.0196970130952885,"Virginia@US"
"Washington","US",0.000668322105617903,-0.0993844454735298,-0.663708309301318,0.0411827252721804,"Washington@US"
"","West_Bank_and_Gaza",3.75946689961718e-08,-8.8315190278228,-87.1940377691649,9.24565603718994e-07,"West_Bank_and_Gaza"
"West_Virginia","US",0.000415956329735642,1.85596812719325,7.41645791610487,0.0323976829614236,"West_Virginia@US"
"Western_Australia","Australia",0.00101158505017777,-1.56943038341805,-6.24092937719373,0.00505676135824336,"Western_Australia@Australia"
"Wisconsin","US",0.000634392408988292,2.53218522158089,12.6782437226348,0.161992639363594,"Wisconsin@US"
"Wyoming","US",1.78730162264227e-46,49.2095972410375,241.162703439084,6.15040742862869e-25,"Wyoming@US"
"Xinjiang","China",0.00242202646575505,3.121339123437,13.7185570040094,0.0399111784746158,"Xinjiang@China"
"Yukon","Canada",2.10721172937345e-45,49.1783969525209,224.368174125188,1.17624426349294e-24,"Yukon@Canada"
"Yunnan","China",0.00171501693400626,3.11105028829638,17.3470981876297,0.0116290836490587,"Yunnan@China"
"","Zambia",0.00228773356832003,3.49177462225452,6.76216025813424,0.0319143272710792,"Zambia"
"Zhejiang","China",0.000106737173574231,5.03416961514952,17.6288011492494,0.000837257970036168,"Zhejiang@China"
"","Zimbabwe",0.0153991912579144,-1.03053099670281,-3.27283659862254,0.121920719068517,"Zimbabwe"
